,accommodates,bathrooms,bedrooms,beds,guests_included,availability_30,number_of_reviews,number_of_reviews_ltm,review_scores_cleanliness,review_scores_location,reviews_per_month,price,has_availability,host_response_rate,instant_bookable,cancellation_policy,security_deposit,host_is_superhost,host_name,host_location,host_neighbourhood,property_type,neighbourhood,host_verifications,host_response_time,room_type,extra_people,zipcode
1324,7,2.0,3.0,4.0,3,0,10,4,9.0,10.0,0.23,160.0,0,1,1,3,33,0,1459,126,39,1,11,124,2,0,36,22
1325,1,1.0,1.0,1.0,1,20,63,4,8.0,10.0,0.98,40.0,0,1,1,4,33,0,28,126,39,1,1,126,3,2,0,22
1326,1,1.0,1.0,1.0,1,11,78,13,8.0,9.0,1.21,40.0,0,1,1,4,33,0,28,126,39,1,1,126,3,2,0,22
1327,2,1.0,1.0,2.0,1,5,246,21,10.0,9.0,3.72,55.0,0,1,0,0,0,1,698,126,2,1,0,124,3,2,0,39
1328,4,1.0,1.0,2.0,2,15,0,0,10.0,10.0,1.46,189.0,0,1,1,4,0,0,686,126,28,3,1,137,3,1,0,22
1329,4,1.0,1.0,2.0,1,15,0,0,10.0,10.0,1.46,189.0,0,1,1,3,0,0,686,126,28,3,1,137,3,1,0,22
1330,2,1.0,1.0,2.0,1,24,0,0,10.0,10.0,1.46,109.0,0,1,1,3,0,0,686,126,28,3,1,137,3,1,26,22
1331,4,1.5,2.0,2.0,1,5,80,0,10.0,10.0,1.21,85.0,0,1,0,4,33,1,403,126,37,1,11,124,3,0,8,22
1332,6,2.0,2.0,4.0,2,2,130,22,10.0,10.0,1.97,85.0,0,1,0,3,33,1,1704,126,38,1,12,124,3,0,26,24
1333,10,2.0,4.0,10.0,6,23,16,3,10.0,10.0,0.26,140.0,0,1,0,4,33,0,1148,126,39,14,2,166,1,0,8,26
1334,2,1.0,0.0,1.0,1,17,6,0,9.0,10.0,0.12,74.0,0,37,1,4,9,0,1535,125,28,1,1,134,3,0,0,22
1335,3,1.0,1.0,2.0,2,0,16,0,10.0,9.0,0.25,60.0,0,1,0,4,21,0,635,126,14,1,3,124,3,0,8,26
1336,1,2.0,1.0,1.0,1,1,32,1,10.0,9.0,0.49,49.0,0,1,1,0,0,0,403,126,2,14,0,124,3,2,1,37
1337,4,1.0,1.0,1.0,1,0,15,1,9.0,10.0,0.45,78.0,0,1,1,0,9,0,1300,125,39,1,1,126,3,0,1,22
1338,4,1.0,1.0,2.0,2,8,56,10,10.0,10.0,0.97,95.0,0,1,1,3,21,1,50,126,34,1,1,130,3,0,8,35
1339,4,1.0,1.0,3.0,3,17,89,6,9.0,10.0,1.36,140.0,0,1,1,4,9,0,50,126,39,1,13,46,3,0,40,28
1340,4,1.0,1.0,2.0,2,4,121,12,10.0,10.0,1.84,95.0,0,1,1,3,33,0,1324,401,39,1,13,124,3,0,1,28
1341,2,1.0,1.0,1.0,2,29,3,0,10.0,10.0,0.08,80.0,0,1,0,3,9,0,349,126,39,1,13,122,2,0,8,28
1342,2,1.0,0.0,1.0,1,0,24,2,9.0,10.0,0.37,150.0,0,1,1,3,33,0,277,126,30,1,1,166,3,0,0,24
1343,5,2.0,3.0,3.0,1,30,0,0,10.0,10.0,1.46,100.0,0,1,0,4,0,0,150,126,39,1,13,130,3,0,0,26
1344,2,1.0,1.0,0.0,1,30,10,1,7.0,10.0,0.17,80.0,0,1,0,0,0,0,150,126,39,1,13,130,3,0,0,26
1345,3,1.0,1.0,1.0,1,2,86,22,9.0,10.0,1.36,70.0,0,46,1,3,21,0,701,114,39,1,13,125,3,0,0,7
1346,3,1.0,1.0,2.0,2,2,16,0,10.0,10.0,0.24,50.0,0,1,1,3,0,0,564,126,39,1,1,166,3,0,1,20
1347,3,1.0,1.0,1.0,2,24,83,21,10.0,10.0,1.27,70.0,0,35,1,3,33,0,816,121,39,1,13,166,2,0,15,28
1348,2,1.0,1.0,2.0,1,4,182,47,10.0,10.0,2.88,29.0,0,37,0,0,0,1,1563,126,39,1,0,124,3,2,4,47
1349,6,2.0,2.0,2.0,1,5,282,39,10.0,10.0,4.44,169.0,0,46,1,3,33,0,1833,126,39,1,1,124,3,0,0,22
1350,2,1.0,1.0,1.0,1,5,328,75,10.0,10.0,6.66,42.0,0,1,1,3,0,1,43,126,36,1,10,124,3,0,0,20
1351,3,1.0,0.0,1.0,2,3,169,3,10.0,10.0,2.57,50.0,0,1,1,0,0,1,1727,125,30,16,1,125,3,0,15,22
1352,3,1.0,1.0,1.0,2,15,81,13,10.0,9.0,1.56,80.0,0,1,0,3,46,1,951,126,34,14,2,109,2,0,8,28
1353,2,1.0,1.0,1.0,1,6,260,55,10.0,10.0,3.98,50.0,0,1,1,3,0,0,1370,125,39,1,1,36,3,2,0,35
1354,4,3.0,2.0,2.0,1,19,50,10,10.0,9.0,0.83,295.0,0,37,1,3,57,1,1073,166,39,1,13,125,3,0,0,26
1355,6,1.0,2.0,3.0,1,7,4,0,9.0,10.0,0.1,129.0,0,1,1,3,0,0,436,125,30,1,6,122,3,0,0,22
1356,3,1.0,1.0,3.0,2,10,3,0,9.0,9.0,0.05,65.0,0,22,0,3,0,0,686,126,31,2,1,166,2,2,1,59
1357,5,1.0,1.0,2.0,2,9,80,11,10.0,10.0,1.23,90.0,0,1,1,4,0,0,1139,126,38,1,1,130,3,0,1,24
1358,7,3.0,2.0,3.0,1,18,106,19,9.0,10.0,1.94,120.0,0,46,1,3,0,0,1781,126,36,1,12,128,3,0,0,24
1359,5,2.5,3.0,5.0,3,27,8,0,9.0,9.0,0.13,140.0,0,1,1,0,30,1,1791,262,39,1,4,126,2,0,41,35
1360,2,1.0,1.0,2.0,1,30,4,0,10.0,8.0,0.06,60.0,0,22,0,3,0,0,686,126,31,2,7,166,2,2,1,59
1361,4,1.0,1.0,4.0,3,0,11,0,10.0,10.0,0.17,70.0,0,1,0,4,0,0,5,391,39,1,1,139,3,0,1,20
1362,6,2.0,2.0,3.0,4,8,124,35,10.0,10.0,1.92,90.0,0,1,0,3,21,1,1826,402,39,1,10,143,3,0,8,20
1363,6,1.0,2.0,3.0,4,24,13,1,10.0,9.0,0.21,88.0,0,1,0,0,0,0,1672,126,39,1,0,166,1,0,1,22
1364,6,3.0,4.0,4.0,1,1,0,0,10.0,10.0,1.46,290.0,0,1,0,4,0,0,106,321,39,1,13,124,3,0,0,28
1365,3,1.0,0.0,2.0,2,1,24,7,10.0,10.0,0.38,59.0,0,1,0,3,81,0,1575,254,39,1,13,135,3,0,14,28
1366,5,2.0,2.0,4.0,2,5,63,9,10.0,10.0,0.97,100.0,0,1,1,3,0,0,1659,126,39,1,9,166,1,0,36,35
1367,2,1.0,0.0,1.0,1,19,119,17,10.0,10.0,1.84,45.0,0,1,0,3,0,0,487,126,39,1,3,166,2,0,0,55
1368,2,1.0,1.0,1.0,1,0,0,0,10.0,10.0,1.46,40.0,0,1,0,3,0,0,1343,126,36,1,10,166,3,2,0,20
1369,4,1.0,1.0,3.0,2,5,406,96,10.0,10.0,8.23,96.0,0,1,1,3,0,1,522,126,34,1,9,124,3,0,0,35
1370,7,2.0,3.0,4.0,4,22,49,13,10.0,9.0,1.05,147.0,0,1,1,4,34,1,1668,117,26,1,4,122,3,0,24,43
1371,2,1.0,0.0,1.0,1,3,354,79,9.0,10.0,5.55,60.0,0,1,0,4,0,0,1603,125,36,1,10,124,3,0,0,20
1372,2,1.0,1.0,2.0,2,30,2,0,10.0,10.0,0.04,120.0,0,1,0,3,0,0,783,147,26,1,4,166,3,0,15,32
1373,5,1.0,2.0,4.0,2,21,40,9,10.0,10.0,0.64,107.0,0,44,1,0,0,0,1435,166,39,1,13,135,3,0,0,24
1374,4,1.0,1.0,2.0,2,5,202,28,9.0,10.0,3.13,57.0,0,1,1,3,0,0,592,126,39,1,13,124,3,0,8,28
1375,3,1.0,1.0,3.0,1,8,0,0,10.0,10.0,1.46,45.0,0,18,0,3,33,0,950,298,31,7,1,9,2,2,25,59
1376,5,1.0,2.0,3.0,2,23,64,17,10.0,10.0,0.99,100.0,0,44,1,0,0,0,1435,166,39,1,13,135,3,0,0,28
1377,3,2.0,2.0,2.0,1,10,43,8,10.0,10.0,0.7,173.0,0,1,1,3,46,0,248,178,30,1,1,122,3,0,0,22
1378,4,1.0,2.0,3.0,2,8,111,8,10.0,10.0,1.7,107.0,0,1,1,3,0,1,1670,126,6,1,1,125,3,0,15,35
1379,6,2.0,2.0,3.0,1,20,75,9,9.0,10.0,1.15,90.0,0,46,1,3,0,0,1781,126,36,1,11,128,3,0,0,22
1380,4,1.0,1.0,2.0,1,23,14,1,9.0,10.0,0.22,59.0,0,1,0,4,0,0,166,12,37,1,1,166,2,0,40,22
1381,4,1.0,1.0,2.0,2,0,8,2,9.0,10.0,0.28,80.0,0,1,0,3,46,0,403,126,39,1,11,165,1,0,1,22
1382,4,1.0,2.0,2.0,3,0,15,0,9.0,9.0,0.24,45.0,0,1,0,3,9,0,1419,125,39,1,13,130,3,0,1,26
1383,4,1.0,1.0,2.0,2,10,170,22,10.0,9.0,2.65,59.0,0,1,0,3,21,1,840,126,31,1,1,126,3,0,8,59
1384,8,2.0,4.0,6.0,4,3,141,41,10.0,10.0,3.32,180.0,0,1,0,3,21,1,905,126,34,1,1,38,3,0,8,20
1385,2,1.0,0.0,1.0,1,0,430,92,10.0,10.0,6.82,49.0,0,1,0,4,0,0,606,126,39,1,10,143,3,0,0,20
1386,3,1.0,1.0,3.0,2,14,116,19,9.0,9.0,1.81,40.0,0,1,0,0,0,1,1876,126,2,1,0,130,2,2,15,41
1387,2,1.0,1.0,1.0,1,2,177,39,10.0,10.0,2.75,45.0,0,1,1,3,0,0,1819,126,36,1,11,130,3,0,15,22
1388,3,1.0,0.0,2.0,1,8,155,19,10.0,10.0,2.39,59.0,0,1,1,3,54,1,60,126,39,1,1,143,3,0,50,20
1389,4,1.0,1.0,2.0,2,2,96,10,10.0,9.0,1.47,63.0,0,1,0,4,0,0,1123,126,2,1,0,166,3,0,8,39
1390,4,1.0,1.0,1.0,2,0,98,15,9.0,10.0,1.51,76.0,0,44,1,0,0,0,1435,166,39,1,11,135,3,0,0,22
1391,6,2.0,3.0,4.0,1,29,9,4,9.0,9.0,0.14,36.0,0,1,0,0,0,0,106,126,26,1,4,193,2,2,0,43
1392,2,1.0,1.0,1.0,1,5,149,46,10.0,10.0,2.36,60.0,0,1,1,3,33,1,660,126,38,1,12,124,3,2,0,24
1393,4,1.0,1.0,1.0,2,14,9,4,9.0,10.0,0.17,150.0,0,27,1,3,0,0,635,126,39,1,13,124,3,0,0,28
1394,10,4.0,4.0,0.0,1,18,19,1,9.0,10.0,0.3,630.0,0,35,1,4,40,0,1123,126,2,19,6,126,3,1,0,24
1395,4,1.0,2.0,4.0,1,10,164,15,9.0,10.0,2.75,64.0,0,1,1,3,0,1,924,126,28,19,1,126,3,1,0,22
1396,2,2.0,1.0,1.0,1,27,20,0,10.0,9.0,0.37,50.0,0,1,1,3,0,0,1741,126,2,1,0,124,3,2,0,49
1397,4,1.5,1.0,1.0,2,8,65,11,10.0,10.0,1.01,85.0,0,1,1,0,0,1,950,126,37,1,11,124,3,0,36,22
1398,5,1.0,3.0,4.0,1,0,5,0,10.0,10.0,0.08,130.0,0,1,0,3,0,0,1469,126,37,1,1,166,3,0,0,22
1399,2,1.0,1.0,1.0,1,1,125,40,10.0,9.0,1.94,34.0,0,37,1,3,0,1,670,126,2,14,0,124,3,2,0,41
1400,8,2.0,2.0,6.0,2,3,309,58,10.0,10.0,5.01,150.0,0,1,1,3,9,1,1622,126,28,1,1,130,3,0,4,22
1401,8,2.0,4.0,7.0,2,4,164,24,9.0,9.0,2.62,95.0,0,1,1,4,0,0,50,126,39,10,2,124,3,0,13,28
1402,3,1.0,1.0,2.0,2,10,4,0,9.0,9.0,0.06,80.0,0,1,0,4,0,0,743,82,39,1,11,124,3,0,8,22
1403,3,1.0,1.0,2.0,1,21,5,1,10.0,10.0,0.08,230.0,0,1,1,3,33,1,686,126,36,1,1,134,3,0,0,20
1404,5,2.0,2.0,5.0,1,0,66,15,10.0,10.0,1.15,206.0,0,1,1,3,21,1,686,126,36,1,10,134,3,0,26,20
1405,2,1.0,1.0,1.0,2,5,328,67,10.0,10.0,5.05,43.0,0,1,1,3,0,1,638,126,39,1,1,124,3,0,0,22
1406,2,1.0,1.0,1.0,1,20,206,28,10.0,9.0,3.18,37.0,0,1,1,0,0,1,58,126,39,1,0,130,3,2,8,37
1407,6,2.5,2.0,4.0,2,2,353,65,10.0,10.0,5.43,120.0,0,1,1,3,9,1,269,126,30,1,1,126,3,0,1,22
1408,3,1.0,1.0,2.0,2,0,18,0,10.0,10.0,0.28,125.0,0,1,0,3,9,0,584,126,2,1,0,122,3,0,41,39
1409,2,1.0,1.0,1.0,2,0,3,1,9.0,9.0,0.05,55.0,0,27,1,3,46,0,635,126,39,1,13,124,3,0,45,28
1410,4,2.0,2.0,4.0,6,0,10,4,9.0,10.0,0.21,400.0,0,27,1,3,46,0,635,126,39,1,1,124,3,0,45,22
1411,6,2.0,3.0,4.0,4,29,0,0,10.0,10.0,1.46,280.0,0,1,0,4,0,0,638,126,39,1,13,166,3,0,20,28
1412,6,2.0,2.0,6.0,1,29,52,8,8.0,9.0,0.82,124.0,0,1,1,3,0,0,263,170,39,1,2,122,3,0,0,14
1413,3,1.0,1.0,2.0,2,5,28,2,10.0,10.0,0.46,85.0,0,1,1,3,33,0,1422,126,39,1,1,124,3,0,1,22
1414,4,1.0,1.0,2.0,3,12,3,1,9.0,10.0,0.08,180.0,0,27,1,3,46,0,635,126,39,1,13,124,3,0,1,28
1415,9,2.0,3.0,5.0,4,2,177,36,9.0,10.0,2.89,120.0,0,1,1,3,0,0,242,126,39,1,13,145,3,0,30,28
1416,4,1.0,1.0,2.0,2,5,136,22,10.0,10.0,2.35,70.0,0,1,0,3,0,1,325,227,39,7,13,124,2,0,8,28
1417,7,1.0,2.0,6.0,2,0,96,3,10.0,10.0,1.51,98.0,0,1,0,3,68,1,686,126,36,7,1,124,3,0,8,20
1418,2,1.0,1.0,1.0,1,5,140,27,9.0,10.0,2.16,65.0,0,1,0,3,21,0,1148,126,39,1,13,153,3,0,0,28
1419,4,1.5,1.0,2.0,2,2,18,8,10.0,10.0,0.28,76.0,0,1,0,3,0,1,43,126,39,7,1,130,2,0,1,24
1420,4,1.5,2.0,2.0,1,4,244,60,10.0,10.0,4.2,95.0,0,1,1,3,0,1,1706,126,28,1,1,134,3,0,0,20
1421,4,1.0,1.0,2.0,2,0,160,0,9.0,10.0,2.48,70.0,0,1,1,3,0,0,1367,125,37,1,11,125,3,0,8,22
1422,3,1.0,1.0,1.0,1,0,7,1,9.0,10.0,0.12,90.0,0,1,1,4,0,0,499,126,39,1,1,124,3,0,0,24
1423,4,1.0,1.0,1.0,2,1,33,3,10.0,9.0,0.52,64.0,0,37,1,3,0,1,552,126,2,1,0,124,3,0,4,39
1424,5,1.0,1.0,4.0,2,5,159,8,10.0,10.0,2.47,69.0,0,1,1,3,21,0,1450,126,34,7,9,124,3,0,20,35
1425,6,1.0,2.0,4.0,4,12,100,11,10.0,10.0,1.56,88.0,0,1,1,4,33,0,1148,126,39,1,13,124,3,0,15,28
1426,4,2.0,2.0,0.0,1,4,150,15,9.0,10.0,2.35,180.0,0,1,1,4,9,0,50,126,39,1,13,46,3,0,0,28
1427,4,1.0,1.0,1.0,2,6,47,2,10.0,10.0,0.73,75.0,0,27,1,4,46,0,1108,126,37,1,11,124,3,0,1,22
1428,10,6.0,5.0,0.0,1,16,33,1,10.0,10.0,0.61,550.0,0,1,0,0,54,0,862,126,12,23,2,130,3,0,41,28
1429,4,1.5,2.0,3.0,4,11,36,6,9.0,10.0,0.57,99.0,0,1,1,3,9,0,1518,126,6,1,1,34,3,0,0,22
1430,4,1.0,2.0,4.0,1,1,238,10,9.0,9.0,3.72,42.0,0,1,0,3,0,0,366,311,31,1,1,30,1,0,4,59
1431,6,2.0,3.0,6.0,1,8,21,2,7.0,10.0,0.34,130.0,0,1,1,3,46,0,181,126,37,1,8,122,3,0,0,24
1432,4,1.0,1.0,2.0,4,14,4,4,10.0,10.0,0.76,255.0,0,27,1,3,46,0,635,126,39,1,13,124,3,0,1,28
1433,2,1.0,1.0,1.0,2,0,26,2,10.0,10.0,0.41,90.0,0,1,0,3,0,0,1712,126,32,1,8,126,3,0,15,24
1434,4,2.0,2.0,2.0,1,9,180,39,10.0,10.0,2.93,320.0,0,1,1,3,0,1,638,126,39,1,13,124,3,0,0,28
1435,6,4.0,3.0,4.0,1,3,6,0,10.0,10.0,0.15,270.0,0,1,0,0,33,0,34,166,12,14,2,166,3,0,0,30
1436,2,1.0,1.0,1.0,1,0,245,62,10.0,10.0,3.84,75.0,0,1,0,3,57,1,1213,126,38,1,12,124,3,0,8,24
1437,3,1.0,1.0,3.0,2,11,48,0,9.0,10.0,0.74,60.0,0,1,1,4,33,0,1038,126,36,7,1,166,3,0,13,20
1438,5,2.0,2.0,5.0,3,0,46,5,10.0,10.0,0.73,105.0,0,1,1,3,0,1,287,126,39,1,13,130,3,0,40,26
1439,6,2.0,2.0,6.0,4,0,29,0,10.0,9.0,0.98,80.0,0,1,1,3,0,0,1788,408,2,1,0,31,3,0,8,49
1440,6,2.0,2.0,3.0,1,0,92,5,9.0,10.0,1.46,90.0,0,46,1,3,0,0,1781,126,36,1,11,128,3,0,0,22
1441,6,2.0,2.0,3.0,1,22,57,4,9.0,10.0,0.95,90.0,0,46,1,3,0,0,1781,126,36,1,11,128,3,0,0,22
1442,2,1.0,1.0,1.0,1,12,178,36,9.0,9.0,2.81,49.0,0,1,1,3,0,0,1704,126,39,1,0,143,3,0,0,47
1443,2,1.0,1.0,1.0,1,0,0,0,10.0,10.0,1.46,64.0,0,1,0,4,0,0,1223,166,2,1,0,170,3,0,0,35
1444,6,2.0,2.0,2.0,4,10,231,39,9.0,10.0,3.64,220.0,0,1,0,3,9,0,405,126,28,1,1,124,3,0,40,22
1445,4,2.0,1.0,4.0,1,12,9,3,10.0,10.0,0.19,94.0,0,1,1,3,0,0,1313,125,31,2,7,130,3,1,0,59
1446,4,1.0,1.0,2.0,2,2,171,24,10.0,10.0,2.67,80.0,0,1,1,3,9,1,1511,166,30,1,6,130,3,0,1,24
1447,4,1.0,1.0,2.0,2,1,252,28,10.0,10.0,3.91,57.0,0,1,1,3,0,1,1553,126,30,1,6,126,3,0,1,24
1448,4,1.5,2.0,4.0,1,0,0,0,10.0,10.0,1.46,20.0,0,1,0,0,0,0,1704,126,26,1,4,126,2,0,15,32
1449,1,1.0,1.0,1.0,1,1,8,0,9.0,10.0,0.13,23.0,0,1,0,0,0,1,301,126,36,1,1,124,2,2,1,20
1450,2,1.0,1.0,1.0,1,30,1,0,10.0,10.0,0.06,120.0,0,18,0,4,0,0,315,126,36,0,1,166,1,2,30,22
1451,3,1.0,1.0,2.0,3,30,0,0,10.0,10.0,1.46,150.0,0,18,0,0,0,0,315,126,36,0,10,166,1,2,26,22
1452,5,2.0,2.0,3.0,1,30,0,0,10.0,10.0,1.46,250.0,0,18,0,0,0,0,315,126,36,19,1,166,1,2,0,22
1453,3,1.0,1.0,2.0,2,16,69,8,10.0,10.0,1.1,82.0,0,1,0,0,21,0,251,126,39,1,8,166,1,0,8,24
1454,3,0.5,1.0,2.0,2,6,167,29,9.0,10.0,2.66,54.0,0,1,1,3,0,0,640,126,32,1,8,126,3,2,18,24
1455,3,1.0,2.0,3.0,2,3,241,41,9.0,9.0,3.74,32.0,0,1,1,0,0,1,50,126,2,1,0,124,3,2,1,41
1456,2,1.0,1.0,2.0,1,5,243,61,10.0,10.0,3.79,40.0,0,1,0,3,9,1,1557,126,34,1,9,126,3,0,1,35
1457,4,2.0,2.0,2.0,1,11,64,13,9.0,10.0,1.0,89.0,0,46,1,3,0,0,1781,126,36,1,11,128,3,0,0,22
1458,2,1.0,1.0,1.0,1,26,1,0,10.0,10.0,0.06,105.0,0,18,0,0,0,0,315,126,36,0,1,166,1,2,0,22
1459,4,1.0,2.0,2.0,2,0,73,14,9.0,9.0,1.14,59.0,0,1,0,3,54,0,775,126,26,1,4,69,3,0,15,51
1460,3,1.0,1.0,2.0,2,5,112,17,10.0,10.0,1.75,69.0,0,1,0,3,0,1,1788,23,39,1,13,166,3,0,15,28
1461,2,1.0,1.0,1.0,2,5,226,27,9.0,9.0,3.59,29.0,0,1,1,0,0,1,50,126,2,16,0,124,3,2,0,41
1462,2,1.0,0.0,1.0,1,4,384,54,10.0,10.0,5.99,65.0,0,1,1,3,9,1,56,125,28,1,1,31,3,0,0,22
1463,4,1.0,1.0,2.0,2,6,342,26,9.0,10.0,5.46,62.0,0,1,1,0,33,0,1022,126,30,1,6,128,3,0,8,22
1464,3,1.0,2.0,2.0,2,4,92,23,10.0,10.0,1.59,81.0,0,1,1,3,9,1,1193,13,34,1,1,126,3,0,14,35
1465,4,1.5,2.0,3.0,1,16,206,31,10.0,10.0,3.31,130.0,0,1,1,4,46,0,403,125,32,1,1,130,3,0,0,22
1466,2,1.0,1.0,0.0,1,12,132,6,10.0,10.0,2.08,95.0,0,1,1,0,0,1,403,126,39,1,13,124,3,0,0,28
1467,3,1.0,1.0,3.0,2,1,163,33,10.0,10.0,2.54,43.0,0,1,1,0,0,0,1274,126,37,1,1,109,3,2,8,22
1468,1,1.0,1.0,1.0,1,0,8,6,9.0,10.0,0.13,21.0,0,1,0,3,73,0,1123,24,36,7,1,132,3,2,0,22
1469,2,1.0,1.0,1.0,1,2,118,29,9.0,10.0,1.92,40.0,0,1,1,0,0,0,1274,126,37,1,1,109,3,2,0,22
1470,4,1.0,2.0,4.0,4,23,2,0,10.0,9.0,0.03,75.0,0,1,0,4,21,0,366,324,2,1,0,143,2,0,8,49
1471,4,1.0,2.0,3.0,2,27,37,3,10.0,9.0,0.58,100.0,0,1,1,3,9,0,553,18,26,1,4,124,3,0,15,32
1472,2,1.0,1.0,1.0,2,2,137,36,9.0,10.0,2.52,100.0,0,1,1,0,33,1,174,126,38,1,1,135,3,0,15,22
1473,6,3.0,3.0,6.0,1,30,0,0,10.0,10.0,1.46,600.0,0,1,0,4,46,0,1933,126,39,1,0,143,1,0,0,45
1474,2,1.0,1.0,1.0,1,4,57,14,9.0,10.0,0.99,38.0,0,1,0,0,0,0,1647,126,39,1,13,130,3,0,0,22
1475,2,1.0,1.0,2.0,1,30,4,1,7.0,7.0,0.07,52.0,0,1,0,3,0,0,534,126,31,1,1,166,1,2,47,59
1476,6,3.0,3.0,6.0,1,30,2,0,10.0,10.0,0.04,600.0,0,1,0,4,46,0,1933,126,39,1,0,143,1,0,0,45
1477,8,3.0,4.0,8.0,1,30,1,0,10.0,10.0,0.08,800.0,0,1,0,4,46,0,1933,126,39,1,0,143,1,0,0,45
1478,4,1.0,1.0,2.0,2,0,262,1,9.0,10.0,4.07,50.0,0,1,1,0,33,0,1022,126,30,1,6,128,3,0,8,22
1479,10,5.0,6.0,10.0,1,30,5,1,9.0,8.0,0.1,1000.0,0,1,0,4,46,0,1933,126,39,14,0,143,1,0,0,45
1480,6,1.0,2.0,4.0,2,3,379,49,9.0,10.0,5.9,78.0,0,1,1,0,33,0,1022,126,30,1,1,128,3,0,8,24
1481,3,1.0,1.0,2.0,2,27,39,3,9.0,8.0,0.72,43.0,0,1,0,3,0,0,534,126,31,1,4,166,1,2,1,43
1482,8,3.0,3.0,4.0,5,17,2,1,10.0,10.0,0.05,400.0,0,1,0,4,54,0,748,422,38,1,1,124,3,0,41,24
1483,2,1.0,1.0,1.0,1,19,182,51,10.0,10.0,2.84,38.0,0,1,1,3,0,1,1850,126,26,2,4,124,3,2,1,43
1484,4,2.0,2.0,2.0,2,2,111,27,10.0,10.0,1.86,97.0,0,1,1,3,16,1,1193,13,34,1,1,126,3,0,19,35
1485,2,1.0,1.0,1.0,1,0,134,24,10.0,9.0,2.09,35.0,0,1,0,3,0,0,1356,126,2,1,0,69,3,2,15,47
1486,5,1.0,3.0,3.0,1,5,116,20,10.0,10.0,2.16,95.0,0,1,1,3,0,0,1370,42,39,7,8,124,3,0,0,24
1487,7,2.0,4.0,7.0,2,26,18,2,10.0,9.0,0.39,68.0,0,1,0,3,21,0,1088,354,26,1,4,122,3,0,8,32
1488,1,0.5,1.0,1.0,1,1,33,0,10.0,9.0,0.52,80.0,0,1,0,3,9,0,750,126,36,1,1,31,1,2,0,16
1489,3,1.0,1.0,3.0,1,22,100,8,9.0,9.0,2.63,25.0,0,1,1,3,9,0,417,126,2,1,0,55,3,2,8,41
1490,3,1.0,2.0,2.0,2,3,310,68,10.0,10.0,4.88,63.0,0,1,1,3,21,0,625,126,39,1,13,124,3,0,8,28
1491,2,1.0,1.0,1.0,1,0,9,0,8.0,9.0,0.18,80.0,0,1,0,0,21,0,499,126,39,1,13,124,3,0,0,28
1492,2,1.0,1.0,1.0,1,13,198,28,10.0,10.0,3.09,75.0,0,1,1,3,0,1,635,126,32,1,1,126,3,0,0,35
1493,2,1.0,1.0,1.0,2,0,24,2,10.0,9.0,0.45,65.0,0,1,1,0,0,0,221,166,12,7,2,166,1,2,20,28
1494,2,1.0,1.0,1.0,1,0,215,26,10.0,9.0,3.35,40.0,0,37,1,3,0,1,374,126,26,7,4,130,3,2,1,53
1495,4,1.0,2.0,2.0,2,0,2,0,10.0,10.0,0.03,48.0,0,1,0,3,0,0,1346,126,14,1,3,124,3,0,8,57
1496,4,1.0,1.0,2.0,1,29,191,20,9.0,10.0,3.08,57.0,0,46,1,0,73,0,1346,125,39,1,1,24,3,0,0,20
1497,2,1.0,1.0,1.0,1,3,160,24,10.0,10.0,2.68,90.0,0,1,1,4,0,1,1123,298,30,1,1,124,3,0,0,22
1498,5,1.0,2.0,4.0,3,5,62,19,10.0,10.0,1.0,80.0,0,1,1,3,0,1,427,126,28,1,1,126,2,0,8,22
1499,4,1.0,2.0,4.0,2,15,116,26,10.0,9.0,1.88,38.0,0,1,1,0,9,0,799,126,12,1,2,166,3,0,6,28
1500,8,2.0,5.0,6.0,1,0,58,21,9.0,9.0,1.12,190.0,0,1,1,3,0,0,1889,126,31,1,1,143,1,0,0,59
1501,4,2.0,2.0,4.0,2,3,189,34,10.0,10.0,2.97,165.0,0,1,1,3,0,1,1123,126,30,1,1,143,3,0,36,24
1502,10,3.0,5.0,10.0,1,0,12,1,9.0,9.0,0.21,500.0,0,1,0,4,57,0,571,198,12,14,2,166,2,0,0,30
1503,4,1.0,1.0,2.0,2,0,3,0,10.0,8.0,0.06,69.0,0,1,0,3,0,0,106,430,31,1,1,166,3,0,1,59
1504,3,1.0,1.0,2.0,1,4,80,22,10.0,9.0,1.62,40.0,0,1,0,3,0,1,1700,126,31,1,1,126,3,0,1,59
1505,3,1.0,1.0,1.0,1,0,4,1,9.0,10.0,0.07,150.0,0,1,1,3,46,0,181,126,37,1,12,122,3,0,0,24
1506,4,1.0,1.0,1.0,2,4,41,9,10.0,10.0,0.67,70.0,0,1,1,3,33,0,1742,178,39,1,13,124,2,0,1,26
1507,4,1.0,1.0,3.0,2,22,22,5,10.0,9.0,0.42,65.0,0,1,1,3,0,1,1692,126,26,2,4,124,1,2,26,35
1508,2,1.0,1.0,0.0,1,0,9,1,8.0,10.0,0.14,27.0,0,1,1,0,0,1,825,203,37,1,11,124,3,2,50,22
1509,3,1.0,1.0,1.0,1,0,179,9,10.0,9.0,3.3,35.0,0,1,0,3,0,1,1140,126,2,1,0,124,3,2,1,39
1510,2,1.0,1.0,1.0,1,29,2,2,10.0,10.0,0.53,100.0,0,0,1,0,0,0,427,126,39,7,10,166,0,0,0,20
1511,6,2.0,2.0,3.0,4,5,191,38,10.0,10.0,3.01,159.0,0,1,1,3,41,1,1243,126,30,1,1,124,2,0,26,24
